Subaward Report ID,Prime PIID,Builder,Original Candidate Hulls,Timing Candidate Hulls,Timing Candidate Count,Candidate Stages,Stage Consensus Flag,Narrowing Result,Lifecycle Confidence,Lifecycle Attribution Scope,Assigned Hull
20700922,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700923,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 121 / DDG 123 / DDG 125,3,Outfit / test,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20700924,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 119 / DDG 121 / DDG 123 / DDG 125,4,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700925,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 119 / DDG 121 / DDG 123 / DDG 125,4,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700927,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700928,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 121 / DDG 123 / DDG 125,3,Construction / Outfit / test,FALSE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20700929,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 121 / DDG 123 / DDG 125,3,Construction / Outfit / test,FALSE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20700930,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700931,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 121 / DDG 123 / DDG 125,3,Construction / Outfit / test,FALSE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20700932,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 119 / DDG 121 / DDG 123 / DDG 125,4,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700933,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 119 / DDG 121 / DDG 123 / DDG 125,4,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700936,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 121 / DDG 123 / DDG 125,3,Outfit / test,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20700940,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700948,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700949,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700950,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700951,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700952,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700954,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700956,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 123 / DDG 125,2,Outfit / test,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20700963,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 121 / DDG 123 / DDG 125,3,Outfit / test,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20700966,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 123 / DDG 125,2,Outfit / test,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20700967,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 119 / DDG 121 / DDG 123 / DDG 125,4,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700969,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700973,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,,0,,FALSE,Exception (no window match),Flagged,"Evidence-based narrowing, not modeled allocation",
20700978,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700980,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700981,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700982,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700983,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700984,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700991,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700992,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700993,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700994,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700995,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700996,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 119 / DDG 121 / DDG 123 / DDG 125,4,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700997,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 121 / DDG 123 / DDG 125,3,Construction / Outfit / test,FALSE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20700998,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 119 / DDG 121 / DDG 123 / DDG 125,4,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20700999,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701000,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,,0,,FALSE,Exception (no window match),Flagged,"Evidence-based narrowing, not modeled allocation",
20701001,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 121 / DDG 123 / DDG 125,3,Construction / Outfit / test,FALSE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20701002,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 119 / DDG 121 / DDG 123 / DDG 125,4,Construction / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701003,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 119 / DDG 121 / DDG 123 / DDG 125,4,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701004,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701005,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701006,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701007,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701008,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701009,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701010,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701011,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701012,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701013,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701014,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 123 / DDG 125,2,Outfit / test,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20701016,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701017,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701018,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701019,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701022,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701023,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701024,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701025,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701026,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701027,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701028,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701029,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701030,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701031,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701032,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701033,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701034,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701035,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701039,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 123 / DDG 125,2,Outfit / test,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20701040,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 123 / DDG 125,2,Outfit / test,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20701041,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 121 / DDG 123 / DDG 125,3,Construction / Outfit / test,FALSE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20701044,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 121 / DDG 123 / DDG 125,3,Outfit / test,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20701047,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701048,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701049,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 121 / DDG 123 / DDG 125,3,Outfit / test,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20701050,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701051,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701052,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701053,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701054,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701055,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701056,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701059,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701061,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701062,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701063,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20701064,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 119 / DDG 121 / DDG 123 / DDG 125,4,Construction / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
