Subaward Report ID,Prime PIID,Original Hull Confidence,Candidate Hull,Builder,Subaward Date,Candidate Hull Stage on Date,Window Match Flag,Date Source Confidence,Lifecycle Confidence,Include as Timing Candidate?,Reason
20700839,N0002413C2307,D,DDG 121,HII-Ingalls,2020-05-05,Outfit / test,TRUE,Actual,Medium,TRUE,May 2020 within DDG 121 outfit / test window (post-launch)
20700839,N0002413C2307,D,DDG 123,HII-Ingalls,2020-05-05,Outfit / test,TRUE,Actual,Medium,TRUE,May 2020 within DDG 123 outfit / test window (post-launch)
20700839,N0002413C2307,D,DDG 125,HII-Ingalls,2020-05-05,Construction,TRUE,Actual,Medium,TRUE,May 2020 within DDG 125 construction window
20700844,N0002413C2307,C,DDG 117,HII-Ingalls,2015-04-09,Long-lead,TRUE,Actual,Low,TRUE,Apr 2015 in DDG 117 long-lead window (before fabrication start)
20700844,N0002413C2307,C,DDG 119,HII-Ingalls,2015-04-09,Long-lead,TRUE,Actual,Low,TRUE,Apr 2015 in DDG 119 long-lead window (before fabrication start)
20700844,N0002413C2307,C,DDG 121,HII-Ingalls,2015-04-09,Long-lead,TRUE,Actual,Low,TRUE,Apr 2015 in DDG 121 long-lead window (before fabrication start)
20700844,N0002413C2307,C,DDG 123,HII-Ingalls,2015-04-09,Long-lead,TRUE,Actual,Low,TRUE,Apr 2015 in DDG 123 long-lead window (before fabrication start)
20700844,N0002413C2307,C,DDG 125,HII-Ingalls,2015-04-09,Long-lead,FALSE,Actual,Low,FALSE,Apr 2015 too early for DDG 125 (> 48 mo before fab start) - excluded
20700846,N0002413C2307,C,DDG 117,HII-Ingalls,2020-01-22,Post-delivery,FALSE,Actual,Low,FALSE,Jan 2020 after DDG 117 delivery - outside core build
20700846,N0002413C2307,C,DDG 119,HII-Ingalls,2020-01-22,Outfit / test,TRUE,Actual,Low,TRUE,Jan 2020 within DDG 119 outfit / test window (post-launch)
20700846,N0002413C2307,C,DDG 121,HII-Ingalls,2020-01-22,Outfit / test,TRUE,Actual,Low,TRUE,Jan 2020 within DDG 121 outfit / test window (post-launch)
20700846,N0002413C2307,C,DDG 123,HII-Ingalls,2020-01-22,Outfit / test,TRUE,Actual,Low,TRUE,Jan 2020 within DDG 123 outfit / test window (post-launch)
20700846,N0002413C2307,C,DDG 125,HII-Ingalls,2020-01-22,Construction,TRUE,Actual,Low,TRUE,Jan 2020 within DDG 125 construction window
20700847,N0002413C2307,C,DDG 117,HII-Ingalls,2020-01-22,Post-delivery,FALSE,Actual,Low,FALSE,Jan 2020 after DDG 117 delivery - outside core build
20700847,N0002413C2307,C,DDG 119,HII-Ingalls,2020-01-22,Outfit / test,TRUE,Actual,Low,TRUE,Jan 2020 within DDG 119 outfit / test window (post-launch)
20700847,N0002413C2307,C,DDG 121,HII-Ingalls,2020-01-22,Outfit / test,TRUE,Actual,Low,TRUE,Jan 2020 within DDG 121 outfit / test window (post-launch)
20700847,N0002413C2307,C,DDG 123,HII-Ingalls,2020-01-22,Outfit / test,TRUE,Actual,Low,TRUE,Jan 2020 within DDG 123 outfit / test window (post-launch)
20700847,N0002413C2307,C,DDG 125,HII-Ingalls,2020-01-22,Construction,TRUE,Actual,Low,TRUE,Jan 2020 within DDG 125 construction window
20700850,N0002413C2307,C,DDG 117,HII-Ingalls,2015-05-15,Long-lead,TRUE,Actual,Low,TRUE,May 2015 in DDG 117 long-lead window (before fabrication start)
20700850,N0002413C2307,C,DDG 119,HII-Ingalls,2015-05-15,Long-lead,TRUE,Actual,Low,TRUE,May 2015 in DDG 119 long-lead window (before fabrication start)
20700850,N0002413C2307,C,DDG 121,HII-Ingalls,2015-05-15,Long-lead,TRUE,Actual,Low,TRUE,May 2015 in DDG 121 long-lead window (before fabrication start)
20700850,N0002413C2307,C,DDG 123,HII-Ingalls,2015-05-15,Long-lead,TRUE,Actual,Low,TRUE,May 2015 in DDG 123 long-lead window (before fabrication start)
20700850,N0002413C2307,C,DDG 125,HII-Ingalls,2015-05-15,Long-lead,FALSE,Actual,Low,FALSE,May 2015 too early for DDG 125 (> 48 mo before fab start) - excluded
20700859,N0002413C2307,D,DDG 117,HII-Ingalls,2023-12-12,Post-delivery,FALSE,Actual,Flagged,FALSE,Dec 2023 after DDG 117 delivery - outside core build
20700859,N0002413C2307,D,DDG 119,HII-Ingalls,2023-12-12,Post-delivery,FALSE,Actual,Flagged,FALSE,Dec 2023 after DDG 119 delivery - outside core build
20700859,N0002413C2307,D,DDG 121,HII-Ingalls,2023-12-12,Post-delivery,FALSE,Actual,Flagged,FALSE,Dec 2023 after DDG 121 delivery - outside core build
20700859,N0002413C2307,D,DDG 123,HII-Ingalls,2023-12-12,Post-delivery,FALSE,Actual,Flagged,FALSE,Dec 2023 after DDG 123 delivery - outside core build
20700859,N0002413C2307,D,DDG 125,HII-Ingalls,2023-12-12,Post-delivery,FALSE,Actual,Flagged,FALSE,Dec 2023 after DDG 125 delivery - outside core build
20700860,N0002413C2307,C,DDG 117,HII-Ingalls,2023-11-07,Post-delivery,FALSE,Actual,Flagged,FALSE,Nov 2023 after DDG 117 delivery - outside core build
20700860,N0002413C2307,C,DDG 119,HII-Ingalls,2023-11-07,Post-delivery,FALSE,Actual,Flagged,FALSE,Nov 2023 after DDG 119 delivery - outside core build
20700860,N0002413C2307,C,DDG 121,HII-Ingalls,2023-11-07,Post-delivery,FALSE,Actual,Flagged,FALSE,Nov 2023 after DDG 121 delivery - outside core build
20700860,N0002413C2307,C,DDG 123,HII-Ingalls,2023-11-07,Post-delivery,FALSE,Actual,Flagged,FALSE,Nov 2023 after DDG 123 delivery - outside core build
20700860,N0002413C2307,C,DDG 125,HII-Ingalls,2023-11-07,Post-delivery,FALSE,Actual,Flagged,FALSE,Nov 2023 after DDG 125 delivery - outside core build
20700861,N0002413C2307,C,DDG 117,HII-Ingalls,2022-09-20,Post-delivery,FALSE,Actual,Medium,FALSE,Sep 2022 after DDG 117 delivery - outside core build
20700861,N0002413C2307,C,DDG 119,HII-Ingalls,2022-09-20,Post-delivery,FALSE,Actual,Medium,FALSE,Sep 2022 after DDG 119 delivery - outside core build
20700861,N0002413C2307,C,DDG 121,HII-Ingalls,2022-09-20,Post-delivery,FALSE,Actual,Medium,FALSE,Sep 2022 after DDG 121 delivery - outside core build
20700861,N0002413C2307,C,DDG 123,HII-Ingalls,2022-09-20,Outfit / test,TRUE,Actual,Medium,TRUE,Sep 2022 within DDG 123 outfit / test window (post-launch)
20700861,N0002413C2307,C,DDG 125,HII-Ingalls,2022-09-20,Outfit / test,TRUE,Actual,Medium,TRUE,Sep 2022 within DDG 125 outfit / test window (post-launch)
20700862,N0002413C2307,D,DDG 117,HII-Ingalls,2017-06-12,Outfit / test,TRUE,Actual,Low,TRUE,Jun 2017 within DDG 117 outfit / test window (post-launch)
20700862,N0002413C2307,D,DDG 119,HII-Ingalls,2017-06-12,Construction,TRUE,Actual,Low,TRUE,Jun 2017 within DDG 119 construction window
20700862,N0002413C2307,D,DDG 121,HII-Ingalls,2017-06-12,Construction,TRUE,Actual,Low,TRUE,Jun 2017 within DDG 121 construction window
20700862,N0002413C2307,D,DDG 123,HII-Ingalls,2017-06-12,Construction,TRUE,Actual,Low,TRUE,Jun 2017 within DDG 123 construction window
20700862,N0002413C2307,D,DDG 125,HII-Ingalls,2017-06-12,Long-lead,TRUE,Actual,Low,TRUE,Jun 2017 in DDG 125 long-lead window (before fabrication start)
20700863,N0002413C2307,C,DDG 117,HII-Ingalls,2014-10-31,Long-lead,TRUE,Actual,Low,TRUE,Oct 2014 in DDG 117 long-lead window (before fabrication start)
20700863,N0002413C2307,C,DDG 119,HII-Ingalls,2014-10-31,Long-lead,TRUE,Actual,Low,TRUE,Oct 2014 in DDG 119 long-lead window (before fabrication start)
20700863,N0002413C2307,C,DDG 121,HII-Ingalls,2014-10-31,Long-lead,TRUE,Actual,Low,TRUE,Oct 2014 in DDG 121 long-lead window (before fabrication start)
20700863,N0002413C2307,C,DDG 123,HII-Ingalls,2014-10-31,Long-lead,TRUE,Actual,Low,TRUE,Oct 2014 in DDG 123 long-lead window (before fabrication start)
20700863,N0002413C2307,C,DDG 125,HII-Ingalls,2014-10-31,Long-lead,FALSE,Actual,Low,FALSE,Oct 2014 too early for DDG 125 (> 48 mo before fab start) - excluded
20700864,N0002413C2307,C,DDG 117,HII-Ingalls,2014-01-23,Long-lead,TRUE,Actual,Low,TRUE,Jan 2014 in DDG 117 long-lead window (before fabrication start)
20700864,N0002413C2307,C,DDG 119,HII-Ingalls,2014-01-23,Long-lead,TRUE,Actual,Low,TRUE,Jan 2014 in DDG 119 long-lead window (before fabrication start)
20700864,N0002413C2307,C,DDG 121,HII-Ingalls,2014-01-23,Long-lead,TRUE,Actual,Low,TRUE,Jan 2014 in DDG 121 long-lead window (before fabrication start)
20700864,N0002413C2307,C,DDG 123,HII-Ingalls,2014-01-23,Long-lead,TRUE,Actual,Low,TRUE,Jan 2014 in DDG 123 long-lead window (before fabrication start)
20700864,N0002413C2307,C,DDG 125,HII-Ingalls,2014-01-23,Long-lead,FALSE,Actual,Low,FALSE,Jan 2014 too early for DDG 125 (> 48 mo before fab start) - excluded
20700865,N0002413C2307,C,DDG 117,HII-Ingalls,2013-10-14,Long-lead,TRUE,Actual,Low,TRUE,Oct 2013 in DDG 117 long-lead window (before fabrication start)
20700865,N0002413C2307,C,DDG 119,HII-Ingalls,2013-10-14,Long-lead,TRUE,Actual,Low,TRUE,Oct 2013 in DDG 119 long-lead window (before fabrication start)
20700865,N0002413C2307,C,DDG 121,HII-Ingalls,2013-10-14,Long-lead,TRUE,Actual,Low,TRUE,Oct 2013 in DDG 121 long-lead window (before fabrication start)
20700865,N0002413C2307,C,DDG 123,HII-Ingalls,2013-10-14,Long-lead,TRUE,Actual,Low,TRUE,Oct 2013 in DDG 123 long-lead window (before fabrication start)
20700865,N0002413C2307,C,DDG 125,HII-Ingalls,2013-10-14,Long-lead,FALSE,Actual,Low,FALSE,Oct 2013 too early for DDG 125 (> 48 mo before fab start) - excluded
20700866,N0002413C2307,D,DDG 117,HII-Ingalls,2018-04-09,Outfit / test,TRUE,Actual,Low,TRUE,Apr 2018 within DDG 117 outfit / test window (post-launch)
20700866,N0002413C2307,D,DDG 119,HII-Ingalls,2018-04-09,Outfit / test,TRUE,Actual,Low,TRUE,Apr 2018 within DDG 119 outfit / test window (post-launch)
20700866,N0002413C2307,D,DDG 121,HII-Ingalls,2018-04-09,Construction,TRUE,Actual,Low,TRUE,Apr 2018 within DDG 121 construction window
20700866,N0002413C2307,D,DDG 123,HII-Ingalls,2018-04-09,Construction,TRUE,Actual,Low,TRUE,Apr 2018 within DDG 123 construction window
20700866,N0002413C2307,D,DDG 125,HII-Ingalls,2018-04-09,Long-lead,TRUE,Actual,Low,TRUE,Apr 2018 in DDG 125 long-lead window (before fabrication start)
20700867,N0002413C2307,C,DDG 117,HII-Ingalls,2014-06-19,Long-lead,TRUE,Actual,Low,TRUE,Jun 2014 in DDG 117 long-lead window (before fabrication start)
20700867,N0002413C2307,C,DDG 119,HII-Ingalls,2014-06-19,Long-lead,TRUE,Actual,Low,TRUE,Jun 2014 in DDG 119 long-lead window (before fabrication start)
20700867,N0002413C2307,C,DDG 121,HII-Ingalls,2014-06-19,Long-lead,TRUE,Actual,Low,TRUE,Jun 2014 in DDG 121 long-lead window (before fabrication start)
20700867,N0002413C2307,C,DDG 123,HII-Ingalls,2014-06-19,Long-lead,TRUE,Actual,Low,TRUE,Jun 2014 in DDG 123 long-lead window (before fabrication start)
20700867,N0002413C2307,C,DDG 125,HII-Ingalls,2014-06-19,Long-lead,FALSE,Actual,Low,FALSE,Jun 2014 too early for DDG 125 (> 48 mo before fab start) - excluded
20700868,N0002413C2307,C,DDG 117,HII-Ingalls,2014-06-19,Long-lead,TRUE,Actual,Low,TRUE,Jun 2014 in DDG 117 long-lead window (before fabrication start)
20700868,N0002413C2307,C,DDG 119,HII-Ingalls,2014-06-19,Long-lead,TRUE,Actual,Low,TRUE,Jun 2014 in DDG 119 long-lead window (before fabrication start)
20700868,N0002413C2307,C,DDG 121,HII-Ingalls,2014-06-19,Long-lead,TRUE,Actual,Low,TRUE,Jun 2014 in DDG 121 long-lead window (before fabrication start)
20700868,N0002413C2307,C,DDG 123,HII-Ingalls,2014-06-19,Long-lead,TRUE,Actual,Low,TRUE,Jun 2014 in DDG 123 long-lead window (before fabrication start)
20700868,N0002413C2307,C,DDG 125,HII-Ingalls,2014-06-19,Long-lead,FALSE,Actual,Low,FALSE,Jun 2014 too early for DDG 125 (> 48 mo before fab start) - excluded
20700869,N0002413C2307,C,DDG 117,HII-Ingalls,2014-06-19,Long-lead,TRUE,Actual,Low,TRUE,Jun 2014 in DDG 117 long-lead window (before fabrication start)
20700869,N0002413C2307,C,DDG 119,HII-Ingalls,2014-06-19,Long-lead,TRUE,Actual,Low,TRUE,Jun 2014 in DDG 119 long-lead window (before fabrication start)
20700869,N0002413C2307,C,DDG 121,HII-Ingalls,2014-06-19,Long-lead,TRUE,Actual,Low,TRUE,Jun 2014 in DDG 121 long-lead window (before fabrication start)
20700869,N0002413C2307,C,DDG 123,HII-Ingalls,2014-06-19,Long-lead,TRUE,Actual,Low,TRUE,Jun 2014 in DDG 123 long-lead window (before fabrication start)
20700869,N0002413C2307,C,DDG 125,HII-Ingalls,2014-06-19,Long-lead,FALSE,Actual,Low,FALSE,Jun 2014 too early for DDG 125 (> 48 mo before fab start) - excluded
20700870,N0002413C2307,C,DDG 117,HII-Ingalls,2016-07-20,Construction,TRUE,Actual,Low,TRUE,Jul 2016 within DDG 117 construction window
20700870,N0002413C2307,C,DDG 119,HII-Ingalls,2016-07-20,Construction,TRUE,Actual,Low,TRUE,Jul 2016 within DDG 119 construction window
20700870,N0002413C2307,C,DDG 121,HII-Ingalls,2016-07-20,Construction,TRUE,Actual,Low,TRUE,Jul 2016 within DDG 121 construction window
20700870,N0002413C2307,C,DDG 123,HII-Ingalls,2016-07-20,Long-lead,TRUE,Actual,Low,TRUE,Jul 2016 in DDG 123 long-lead window (before fabrication start)
20700870,N0002413C2307,C,DDG 125,HII-Ingalls,2016-07-20,Long-lead,TRUE,Actual,Low,TRUE,Jul 2016 in DDG 125 long-lead window (before fabrication start)
20700871,N0002413C2307,C,DDG 117,HII-Ingalls,2013-07-23,Long-lead,TRUE,Actual,Low,TRUE,Jul 2013 in DDG 117 long-lead window (before fabrication start)
20700871,N0002413C2307,C,DDG 119,HII-Ingalls,2013-07-23,Long-lead,TRUE,Actual,Low,TRUE,Jul 2013 in DDG 119 long-lead window (before fabrication start)
20700871,N0002413C2307,C,DDG 121,HII-Ingalls,2013-07-23,Long-lead,TRUE,Actual,Low,TRUE,Jul 2013 in DDG 121 long-lead window (before fabrication start)
20700871,N0002413C2307,C,DDG 123,HII-Ingalls,2013-07-23,Long-lead,TRUE,Actual,Low,TRUE,Jul 2013 in DDG 123 long-lead window (before fabrication start)
20700871,N0002413C2307,C,DDG 125,HII-Ingalls,2013-07-23,Long-lead,FALSE,Actual,Low,FALSE,Jul 2013 too early for DDG 125 (> 48 mo before fab start) - excluded
20700872,N0002413C2307,C,DDG 117,HII-Ingalls,2015-08-10,Long-lead,TRUE,Actual,Low,TRUE,Aug 2015 in DDG 117 long-lead window (before fabrication start)
20700872,N0002413C2307,C,DDG 119,HII-Ingalls,2015-08-10,Long-lead,TRUE,Actual,Low,TRUE,Aug 2015 in DDG 119 long-lead window (before fabrication start)
20700872,N0002413C2307,C,DDG 121,HII-Ingalls,2015-08-10,Long-lead,TRUE,Actual,Low,TRUE,Aug 2015 in DDG 121 long-lead window (before fabrication start)
20700872,N0002413C2307,C,DDG 123,HII-Ingalls,2015-08-10,Long-lead,TRUE,Actual,Low,TRUE,Aug 2015 in DDG 123 long-lead window (before fabrication start)
20700872,N0002413C2307,C,DDG 125,HII-Ingalls,2015-08-10,Long-lead,FALSE,Actual,Low,FALSE,Aug 2015 too early for DDG 125 (> 48 mo before fab start) - excluded
20700873,N0002413C2307,C,DDG 117,HII-Ingalls,2015-04-27,Long-lead,TRUE,Actual,Low,TRUE,Apr 2015 in DDG 117 long-lead window (before fabrication start)
20700873,N0002413C2307,C,DDG 119,HII-Ingalls,2015-04-27,Long-lead,TRUE,Actual,Low,TRUE,Apr 2015 in DDG 119 long-lead window (before fabrication start)
20700873,N0002413C2307,C,DDG 121,HII-Ingalls,2015-04-27,Long-lead,TRUE,Actual,Low,TRUE,Apr 2015 in DDG 121 long-lead window (before fabrication start)
20700873,N0002413C2307,C,DDG 123,HII-Ingalls,2015-04-27,Long-lead,TRUE,Actual,Low,TRUE,Apr 2015 in DDG 123 long-lead window (before fabrication start)
20700873,N0002413C2307,C,DDG 125,HII-Ingalls,2015-04-27,Long-lead,FALSE,Actual,Low,FALSE,Apr 2015 too early for DDG 125 (> 48 mo before fab start) - excluded
20700876,N0002413C2307,C,DDG 117,HII-Ingalls,2015-08-12,Long-lead,TRUE,Actual,Low,TRUE,Aug 2015 in DDG 117 long-lead window (before fabrication start)
20700876,N0002413C2307,C,DDG 119,HII-Ingalls,2015-08-12,Long-lead,TRUE,Actual,Low,TRUE,Aug 2015 in DDG 119 long-lead window (before fabrication start)
20700876,N0002413C2307,C,DDG 121,HII-Ingalls,2015-08-12,Long-lead,TRUE,Actual,Low,TRUE,Aug 2015 in DDG 121 long-lead window (before fabrication start)
20700876,N0002413C2307,C,DDG 123,HII-Ingalls,2015-08-12,Long-lead,TRUE,Actual,Low,TRUE,Aug 2015 in DDG 123 long-lead window (before fabrication start)
20700876,N0002413C2307,C,DDG 125,HII-Ingalls,2015-08-12,Long-lead,FALSE,Actual,Low,FALSE,Aug 2015 too early for DDG 125 (> 48 mo before fab start) - excluded
20700877,N0002413C2307,C,DDG 117,HII-Ingalls,2014-10-29,Long-lead,TRUE,Actual,Low,TRUE,Oct 2014 in DDG 117 long-lead window (before fabrication start)
20700877,N0002413C2307,C,DDG 119,HII-Ingalls,2014-10-29,Long-lead,TRUE,Actual,Low,TRUE,Oct 2014 in DDG 119 long-lead window (before fabrication start)
20700877,N0002413C2307,C,DDG 121,HII-Ingalls,2014-10-29,Long-lead,TRUE,Actual,Low,TRUE,Oct 2014 in DDG 121 long-lead window (before fabrication start)
20700877,N0002413C2307,C,DDG 123,HII-Ingalls,2014-10-29,Long-lead,TRUE,Actual,Low,TRUE,Oct 2014 in DDG 123 long-lead window (before fabrication start)
20700877,N0002413C2307,C,DDG 125,HII-Ingalls,2014-10-29,Long-lead,FALSE,Actual,Low,FALSE,Oct 2014 too early for DDG 125 (> 48 mo before fab start) - excluded
20700879,N0002413C2307,C,DDG 117,HII-Ingalls,2014-11-03,Long-lead,TRUE,Actual,Low,TRUE,Nov 2014 in DDG 117 long-lead window (before fabrication start)
20700879,N0002413C2307,C,DDG 119,HII-Ingalls,2014-11-03,Long-lead,TRUE,Actual,Low,TRUE,Nov 2014 in DDG 119 long-lead window (before fabrication start)
20700879,N0002413C2307,C,DDG 121,HII-Ingalls,2014-11-03,Long-lead,TRUE,Actual,Low,TRUE,Nov 2014 in DDG 121 long-lead window (before fabrication start)
20700879,N0002413C2307,C,DDG 123,HII-Ingalls,2014-11-03,Long-lead,TRUE,Actual,Low,TRUE,Nov 2014 in DDG 123 long-lead window (before fabrication start)
20700879,N0002413C2307,C,DDG 125,HII-Ingalls,2014-11-03,Long-lead,FALSE,Actual,Low,FALSE,Nov 2014 too early for DDG 125 (> 48 mo before fab start) - excluded
20700881,N0002413C2307,C,DDG 117,HII-Ingalls,2016-05-31,Construction,TRUE,Actual,Low,TRUE,May 2016 within DDG 117 construction window
20700881,N0002413C2307,C,DDG 119,HII-Ingalls,2016-05-31,Long-lead,TRUE,Actual,Low,TRUE,May 2016 in DDG 119 long-lead window (before fabrication start)
20700881,N0002413C2307,C,DDG 121,HII-Ingalls,2016-05-31,Construction,TRUE,Actual,Low,TRUE,May 2016 within DDG 121 construction window
20700881,N0002413C2307,C,DDG 123,HII-Ingalls,2016-05-31,Long-lead,TRUE,Actual,Low,TRUE,May 2016 in DDG 123 long-lead window (before fabrication start)
20700881,N0002413C2307,C,DDG 125,HII-Ingalls,2016-05-31,Long-lead,TRUE,Actual,Low,TRUE,May 2016 in DDG 125 long-lead window (before fabrication start)
20700882,N0002413C2307,C,DDG 117,HII-Ingalls,2014-10-29,Long-lead,TRUE,Actual,Low,TRUE,Oct 2014 in DDG 117 long-lead window (before fabrication start)
20700882,N0002413C2307,C,DDG 119,HII-Ingalls,2014-10-29,Long-lead,TRUE,Actual,Low,TRUE,Oct 2014 in DDG 119 long-lead window (before fabrication start)
20700882,N0002413C2307,C,DDG 121,HII-Ingalls,2014-10-29,Long-lead,TRUE,Actual,Low,TRUE,Oct 2014 in DDG 121 long-lead window (before fabrication start)
20700882,N0002413C2307,C,DDG 123,HII-Ingalls,2014-10-29,Long-lead,TRUE,Actual,Low,TRUE,Oct 2014 in DDG 123 long-lead window (before fabrication start)
20700882,N0002413C2307,C,DDG 125,HII-Ingalls,2014-10-29,Long-lead,FALSE,Actual,Low,FALSE,Oct 2014 too early for DDG 125 (> 48 mo before fab start) - excluded
20700883,N0002413C2307,C,DDG 117,HII-Ingalls,2015-08-12,Long-lead,TRUE,Actual,Low,TRUE,Aug 2015 in DDG 117 long-lead window (before fabrication start)
20700883,N0002413C2307,C,DDG 119,HII-Ingalls,2015-08-12,Long-lead,TRUE,Actual,Low,TRUE,Aug 2015 in DDG 119 long-lead window (before fabrication start)
20700883,N0002413C2307,C,DDG 121,HII-Ingalls,2015-08-12,Long-lead,TRUE,Actual,Low,TRUE,Aug 2015 in DDG 121 long-lead window (before fabrication start)
20700883,N0002413C2307,C,DDG 123,HII-Ingalls,2015-08-12,Long-lead,TRUE,Actual,Low,TRUE,Aug 2015 in DDG 123 long-lead window (before fabrication start)
20700883,N0002413C2307,C,DDG 125,HII-Ingalls,2015-08-12,Long-lead,FALSE,Actual,Low,FALSE,Aug 2015 too early for DDG 125 (> 48 mo before fab start) - excluded
20700884,N0002413C2307,C,DDG 117,HII-Ingalls,2013-10-10,Long-lead,TRUE,Actual,Low,TRUE,Oct 2013 in DDG 117 long-lead window (before fabrication start)
20700884,N0002413C2307,C,DDG 119,HII-Ingalls,2013-10-10,Long-lead,TRUE,Actual,Low,TRUE,Oct 2013 in DDG 119 long-lead window (before fabrication start)
20700884,N0002413C2307,C,DDG 121,HII-Ingalls,2013-10-10,Long-lead,TRUE,Actual,Low,TRUE,Oct 2013 in DDG 121 long-lead window (before fabrication start)
20700884,N0002413C2307,C,DDG 123,HII-Ingalls,2013-10-10,Long-lead,TRUE,Actual,Low,TRUE,Oct 2013 in DDG 123 long-lead window (before fabrication start)
20700884,N0002413C2307,C,DDG 125,HII-Ingalls,2013-10-10,Long-lead,FALSE,Actual,Low,FALSE,Oct 2013 too early for DDG 125 (> 48 mo before fab start) - excluded
20700885,N0002413C2307,C,DDG 117,HII-Ingalls,2013-10-10,Long-lead,TRUE,Actual,Low,TRUE,Oct 2013 in DDG 117 long-lead window (before fabrication start)
20700885,N0002413C2307,C,DDG 119,HII-Ingalls,2013-10-10,Long-lead,TRUE,Actual,Low,TRUE,Oct 2013 in DDG 119 long-lead window (before fabrication start)
20700885,N0002413C2307,C,DDG 121,HII-Ingalls,2013-10-10,Long-lead,TRUE,Actual,Low,TRUE,Oct 2013 in DDG 121 long-lead window (before fabrication start)
20700885,N0002413C2307,C,DDG 123,HII-Ingalls,2013-10-10,Long-lead,TRUE,Actual,Low,TRUE,Oct 2013 in DDG 123 long-lead window (before fabrication start)
