Subawardee UEI,Subawardee Vendor Name,Subawardee DBA Name,Parent UEI,Parent Vendor Name,Subaward Report ID,Subaward Report Number,Subaward Number,Subaward Date,Submitted Date,Subaward Amount $,Subaward Description,Subawardee Street Address,Subawardee Street Address 2,Subawardee City,Subawardee Congressional District,Subawardee State Code,Subawardee State Name,Country Code,Country Name,Subawardee ZIP,Business Type Codes,Business Type Names,Top Pay Salaries,Top Pay Employee Names,Prime PIID,Prime Contract Key,Agency ID,Referenced IDV PIID,Referenced IDV Agency ID,Prime Award Type,Total Contract Value $,Base Award Date Signed,Prime Entity UEI,Prime Entity Name,Description of Requirement,Prime NAICS,Prime NAICS Description,Funding Agency Code,Funding Agency Name,Funding Office Code,Funding Office Name,Funding Department Code,Funding Department Name,Contracting Agency Code,Contracting Agency Name,Contracting Office Code,Contracting Office Name,Contracting Department Code,Contracting Department Name,HII Work-Item Code,Builder,SWBS Subsystem,SWBS,SWBS basis,Direct Hull Text,Direct Hull Count,Prime Requirement Hull Text,Prime Requirement Hull Count,Lifecycle Stage,Lifecycle Stage Basis,Date Source Confidence,Narrowing Result,Lifecycle Confidence
VGCPT3NSM831,HII FLEET SUPPORT GROUP LLC,,F9SDJAZFTLG6,"HUNTINGTON INGALLS INDUSTRIES, INC",21030985,bff9ccc6-fcba-11ef-8e2a-e7034f2d18cd,3796-4,2024-11-04,2025-01-09,62484.98,DDG 128  SOW  FOR FIBER OPTIC PERFORMANCE TESTING,"5701 CLEVELAND ST
STE 110",,virginia beach,02,VA,Virginia,USA,United States,234621788,2X; LJ,For-Profit Organization; Limited Liability Company,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.40674494985E9,2024-12-19,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,"PR-162317 INSTALL DOOR RELEASE PUSH BUTTON IN CSMC 01-130-0-C
CONSTRUCTION OF DDG 51 SHIP
FIRM SHIP FY19 DDG131
FIRM SHIP FY20 DDG133
OPTION SHIP FY20 DDG135
FIRM SHIP FY21 DDG137
FIRM SHIP FY22 DDG139",336611,336611 -- Ship Building and Repairing,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N69316,SUP OF SHIPBUILDING CONV AND REPAIR,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,5,Outfit / test,Nov 2024 within DDG 128 outfit / test window (post-launch),Actual,,
SLD5KEGGLLZ3,"JOHNSON CONTROLS NAVY SYSTEMS, LLC",,,,21031156,bffbc2ec-fcba-11ef-8e2a-e7034f2d18cd,11973-0,2024-11-07,2025-01-09,111870.66,REBUY ES012 15349 / DDG128,631 S. RICHLAND AVENUE,,york,04,PA,Pennsylvania,USA,United States,174033445,20; 2X; MF,Foreign Owned and Located; For-Profit Organization; Manufacturer of Goods,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.40674494985E9,2024-12-19,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,"PR-162317 INSTALL DOOR RELEASE PUSH BUTTON IN CSMC 01-130-0-C
CONSTRUCTION OF DDG 51 SHIP
FIRM SHIP FY19 DDG131
FIRM SHIP FY20 DDG133
OPTION SHIP FY20 DDG135
FIRM SHIP FY21 DDG137
FIRM SHIP FY22 DDG139",336611,336611 -- Ship Building and Repairing,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N69316,SUP OF SHIPBUILDING CONV AND REPAIR,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,5,Outfit / test,Nov 2024 within DDG 128 outfit / test window (post-launch),Actual,,
PW9GWUTL4KV5,"US, INC.",,,,21032079,c0fcd816-fcba-11ef-8e2a-e7034f2d18cd,8022-1,2024-11-13,2025-01-09,63682.0,DDG 128 VSR NO.SA25254,750F VIADUCT RD,,chickasaw,01,AL,Alabama,USA,United States,366112533,2X; 8E; 8W; A2; HQ; XS,For-Profit Organization; Economically Disadvantaged Women-Owned Small Business; Woman-Owned Business; DoT Certified Disadvantaged Business Enterprise; S Corporation,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.40674494985E9,2024-12-19,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,"PR-162317 INSTALL DOOR RELEASE PUSH BUTTON IN CSMC 01-130-0-C
CONSTRUCTION OF DDG 51 SHIP
FIRM SHIP FY19 DDG131
FIRM SHIP FY20 DDG133
OPTION SHIP FY20 DDG135
FIRM SHIP FY21 DDG137
FIRM SHIP FY22 DDG139",336611,336611 -- Ship Building and Repairing,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N69316,SUP OF SHIPBUILDING CONV AND REPAIR,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,5,Outfit / test,Nov 2024 within DDG 128 outfit / test window (post-launch),Actual,,
GXPHJRVG9MR7,DRS NAVAL POWER SYSTEMS INC,,W8PTMRME1496,LEONARDO SPA,21030457,be88c81a-fcba-11ef-8e2a-e7034f2d18cd,12270-0,2024-11-15,2025-01-09,151190.36,DDG 128 VSR NO.SA26027,W126N7449 FLINT DR,,menomonee falls,05,WI,Wisconsin,USA,United States,530514479,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.40674494985E9,2024-12-19,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,"PR-162317 INSTALL DOOR RELEASE PUSH BUTTON IN CSMC 01-130-0-C
CONSTRUCTION OF DDG 51 SHIP
FIRM SHIP FY19 DDG131
FIRM SHIP FY20 DDG133
OPTION SHIP FY20 DDG135
FIRM SHIP FY21 DDG137
FIRM SHIP FY22 DDG139",336611,336611 -- Ship Building and Repairing,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N69316,SUP OF SHIPBUILDING CONV AND REPAIR,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,5,Outfit / test,Nov 2024 within DDG 128 outfit / test window (post-launch),Actual,,
VJMTKNLENX24,ENGINEERED COIL COMPANY,,W8PTMRME1496,LEONARDO SPA,21030645,be8ae686-fcba-11ef-8e2a-e7034f2d18cd,12953-0,2024-12-05,2025-01-09,27274.0,REBUY ES012 13347 / DDG128,6060 HIGHWAY PP,,high ridge,03,MO,Missouri,USA,United States,630492909,2X; MF,For-Profit Organization; Manufacturer of Goods,376780; 1659238; 992331; 1520103; 1513173,Jonathan  Miller; John A Baylouny; Jason W Rinsky; Michael D Dippold; Mark A Dorfman,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.40674494985E9,2024-12-19,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,"PR-162317 INSTALL DOOR RELEASE PUSH BUTTON IN CSMC 01-130-0-C
CONSTRUCTION OF DDG 51 SHIP
FIRM SHIP FY19 DDG131
FIRM SHIP FY20 DDG133
OPTION SHIP FY20 DDG135
FIRM SHIP FY21 DDG137
FIRM SHIP FY22 DDG139",336611,336611 -- Ship Building and Repairing,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N69316,SUP OF SHIPBUILDING CONV AND REPAIR,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,5,Outfit / test,Dec 2024 within DDG 128 outfit / test window (post-launch),Actual,,
C4C1WKKFJ8H5,ENERGY RENTAL SOLUTIONS LLC,,,,21030634,be8ac930-fcba-11ef-8e2a-e7034f2d18cd,12464-0,2024-12-09,2025-01-09,137920.0,DDG 128 4160 Distribution,4300 RICE DRIER RD,,pearland,22,TX,Texas,USA,United States,775812813,2X,For-Profit Organization,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.40674494985E9,2024-12-19,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,"PR-162317 INSTALL DOOR RELEASE PUSH BUTTON IN CSMC 01-130-0-C
CONSTRUCTION OF DDG 51 SHIP
FIRM SHIP FY19 DDG131
FIRM SHIP FY20 DDG133
OPTION SHIP FY20 DDG135
FIRM SHIP FY21 DDG137
FIRM SHIP FY22 DDG139",336611,336611 -- Ship Building and Repairing,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N69316,SUP OF SHIPBUILDING CONV AND REPAIR,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,5,Outfit / test,Dec 2024 within DDG 128 outfit / test window (post-launch),Actual,,
PW9GWUTL4KV5,"US, INC.",,,,21032077,c0fcd28a-fcba-11ef-8e2a-e7034f2d18cd,8022-2,2024-12-18,2025-01-09,35761.0,DDG 128 VSR NO.SA25254,750F VIADUCT RD,,chickasaw,01,AL,Alabama,USA,United States,366112533,2X; 8E; 8W; A2; HQ; XS,For-Profit Organization; Economically Disadvantaged Women-Owned Small Business; Woman-Owned Business; DoT Certified Disadvantaged Business Enterprise; S Corporation,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.40674494985E9,2024-12-19,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,"PR-162317 INSTALL DOOR RELEASE PUSH BUTTON IN CSMC 01-130-0-C
CONSTRUCTION OF DDG 51 SHIP
FIRM SHIP FY19 DDG131
FIRM SHIP FY20 DDG133
OPTION SHIP FY20 DDG135
FIRM SHIP FY21 DDG137
FIRM SHIP FY22 DDG139",336611,336611 -- Ship Building and Repairing,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N69316,SUP OF SHIPBUILDING CONV AND REPAIR,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,5,Outfit / test,Dec 2024 within DDG 128 outfit / test window (post-launch),Actual,,
CJ8CQLEM2RW3,SYSCO USA II LLC,HUNTINGTON INGALLS INCORPORATED,HTHZV61C5DV8,SYSCO CORP,21031965,c0fb7c14-fcba-11ef-8e2a-e7034f2d18cd,13651-0,2025-01-10,2025-02-21,116000.0,GROCERIES FOR DDG128 SEA TRIALS,1451 RIVER OAKS RD W,,new orleans,01,LA,Louisiana,USA,United States,701232176,2X; LJ,For-Profit Organization; Limited Liability Company,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.41443491885E9,2025-02-21,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,CONSTRUCTION OF FY18 ARLEIGH BURKE CLASS GUIDED MISSILE DESTROYER,336611,336611 -- Ship Building and Repairing,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N69316,SUP OF SHIPBUILDING CONV AND REPAIR,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,,0,Outfit / test,Jan 2025 within DDG 128 outfit / test window (post-launch),Actual,,
EDNNTCM7SUS8,"IMIA, LLC",HUNTINGTON INGALLS INCORPORATED,KZA5CX3J8KE8,,21031051,bffaa7d6-fcba-11ef-8e2a-e7034f2d18cd,7025-2,2025-01-23,2025-02-21,190438.0,DDG 128 SOW FOR SURFACE PREP/COATING OF UPTAKES,30500 STATE HIGHWAY 181 STE 128,,spanish fort,01,AL,Alabama,USA,United States,365275806,2X; LJ,For-Profit Organization; Limited Liability Company,284200; 335654; 721154,Vaughn E Dayton; MICHAEL J HOOD; JONATHAN D THOMPSON; N/A  N/A; N/A  N/A,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.41443491885E9,2025-02-21,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,CONSTRUCTION OF FY18 ARLEIGH BURKE CLASS GUIDED MISSILE DESTROYER,336611,336611 -- Ship Building and Repairing,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N69316,SUP OF SHIPBUILDING CONV AND REPAIR,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,,0,Outfit / test,Jan 2025 within DDG 128 outfit / test window (post-launch),Actual,,
VGCPT3NSM831,HII FLEET SUPPORT GROUP LLC,HUNTINGTON INGALLS INCORPORATED,F9SDJAZFTLG6,"HUNTINGTON INGALLS INDUSTRIES, INC",21030984,bff9c9ce-fcba-11ef-8e2a-e7034f2d18cd,3796-5,2025-01-23,2025-02-21,33547.43,DDG 128  SOW  FOR FIBER OPTIC PERFORMANCE TESTING,"5701 CLEVELAND ST
STE 110",,virginia beach,02,VA,Virginia,USA,United States,234621788,2X; LJ,For-Profit Organization; Limited Liability Company,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.41443491885E9,2025-02-21,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,CONSTRUCTION OF FY18 ARLEIGH BURKE CLASS GUIDED MISSILE DESTROYER,336611,336611 -- Ship Building and Repairing,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N69316,SUP OF SHIPBUILDING CONV AND REPAIR,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,,0,Outfit / test,Jan 2025 within DDG 128 outfit / test window (post-launch),Actual,,
JL4THZCMNKR7,JACKSON PLATING CO,,,,21031101,bffb2f1c-fcba-11ef-8e2a-e7034f2d18cd,14255-0,2025-02-06,2025-03-04,53747.76,DDG128 ANODIZE CBR FILTERS,228 W LORENZ BLVD,,jackson,02,MS,Mississippi,USA,United States,392137058,2X; XS,For-Profit Organization; S Corporation,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.41447533285E9,2025-02-27,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,CONSTRUCTION OF DDG 51 SHIP|!#^Q4 FAST TRACK 2024,336611,336611 -- Ship Building and Repairing,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N69316,SUP OF SHIPBUILDING CONV AND REPAIR,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,,0,Outfit / test,Feb 2025 within DDG 128 outfit / test window (post-launch),Actual,,
N5KMLMXEPFM5,PARKER HANNIFIN CORPORATION,,W138B61KN3Q7,PARKER-HANNIFIN CORPORATION,21031730,c0029bc6-fcba-11ef-8e2a-e7034f2d18cd,14964-0,2025-02-06,2025-03-04,40444.5,DDG 128 VSR NO.SA25058,2630 E EL PRESIDIO ST,,carson,44,CA,California,USA,United States,908101115,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.41447533285E9,2025-02-27,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,CONSTRUCTION OF DDG 51 SHIP|!#^Q4 FAST TRACK 2024,336611,336611 -- Ship Building and Repairing,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N69316,SUP OF SHIPBUILDING CONV AND REPAIR,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,,0,Outfit / test,Feb 2025 within DDG 128 outfit / test window (post-launch),Actual,,
V1MQFNQB56Z5,RIX INDUSTRIES,,V1MQFNQB56Z5,RIX INDUSTRIES,21031864,c0fa6734-fcba-11ef-8e2a-e7034f2d18cd,15866-0,2025-02-21,2025-03-04,37286.1,DDG 128 VSR NO.SA24804,4900 INDUSTRIAL WAY,,benicia,05,CA,California,USA,United States,945101006,2X; MF; XS,For-Profit Organization; Manufacturer of Goods; S Corporation,440000; 300000; 300000; 300000; 325000,George  Wood; Sheryl  Sindt; Sashi  Chandrasekharan; Dana  James; Anil  Raina,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.41447533285E9,2025-02-27,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,CONSTRUCTION OF DDG 51 SHIP|!#^Q4 FAST TRACK 2024,336611,336611 -- Ship Building and Repairing,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N69316,SUP OF SHIPBUILDING CONV AND REPAIR,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,,0,Outfit / test,Feb 2025 within DDG 128 outfit / test window (post-launch),Actual,,
TSCZLHCGNQ53,FACET (OKLAHOMA) LLC,,,,21030824,bff81cbe-fcba-11ef-8e2a-e7034f2d18cd,16098-0,2025-02-28,2025-03-04,31849.0,REBUY ES012 11250 / DDG128,"5935 S. 129TH E. AVE.
STE. A",,tulsa,01,OK,Oklahoma,USA,United States,741346718,27; 2X; MF,Self-Certified Small Disadvantaged Business; For-Profit Organization; Manufacturer of Goods,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.41447533285E9,2025-02-27,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,CONSTRUCTION OF DDG 51 SHIP|!#^Q4 FAST TRACK 2024,336611,336611 -- Ship Building and Repairing,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N69316,SUP OF SHIPBUILDING CONV AND REPAIR,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,,0,Outfit / test,Feb 2025 within DDG 128 outfit / test window (post-launch),Actual,,
DA2CMNNJWSZ4,Captain Freds Sea Trial Support LLC,,,,29270386,ae233054-a28a-417b-bbc7-34c0cfe0f56a,15283-0,2025-03-03,2025-05-23,50578.2,Master Service For DDG128,521 Williams Ave,,Picayune,04,MS,Mississippi,USA,UNITED STATES,39466,,,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.42266627585E9,2018-09-27,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,FY18-FY22 DDG 51 CLASS SHIP CONSTRUCTION,336611,SHIP BUILDING AND REPAIRING,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,,0,Outfit / test,Mar 2025 within DDG 128 outfit / test window (post-launch),Actual,,
EDNNTCM7SUS8,"IMIA, LLC",,KZA5CX3J8KE8,CARLYLE HOLDING CORP,29270387,efbb9d50-ddc9-482c-9410-f783640c7d05,7025-3,2025-03-18,2025-05-23,86790.0,DDG 128 SOW FOR SURFACE PREP/COATING OF UPTAKES,30500 State Highway 181 Ste 128,,Spanish Fort,01,AL,ALABAMA,USA,UNITED STATES,36527,2X; F; LJ,For Profit Organization; Business or Organization; Limited Liability Company,721154; 335654; 284200; 0; 0,JONATHAN THOMPSON; MICHAEL  HOOD; Vaughn  Dayton; N/A N/A; N/A N/A,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.42266627585E9,2018-09-27,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,FY18-FY22 DDG 51 CLASS SHIP CONSTRUCTION,336611,SHIP BUILDING AND REPAIRING,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,,0,Outfit / test,Mar 2025 within DDG 128 outfit / test window (post-launch),Actual,,
JW6PXX1WALN4,HOWDEN NORTH AMERICA INC,,FPCZK4D8LXU5,KPS CAPITAL PARTNERS LP,29270389,37308e40-9940-4389-b63b-d1dc114274a4,17013-0,2025-03-19,2025-05-23,34781.0,REBUY ES012 13049 / DDG128,2933 SYMMES RD,,FAIRFIELD,08,OH,Ohio,USA,UNITED STATES,45014,,,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.42266627585E9,2018-09-27,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,FY18-FY22 DDG 51 CLASS SHIP CONSTRUCTION,336611,SHIP BUILDING AND REPAIRING,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,,0,Outfit / test,Mar 2025 within DDG 128 outfit / test window (post-launch),Actual,,
J1T1FEN3PWX6,GENERAL ELECTRIC COMPANY,,JRZ1WHXAKBM3,GENERAL ELECTRIC COMPANY,29271510,fa2f1b93-b8f0-4693-a4a1-1e9f2bc061bf,17440-0,2025-04-01,2025-05-23,28572.0,REBUY ES012 17250 17364/ DDG128,1 NEUMANN WAY,,CINCINNATI,01,OH,OHIO,USA,UNITED STATES,45215,2X; F; MF,For Profit Organization; Business or Organization; Manufacturer of Goods,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.42266627585E9,2018-09-27,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,FY18-FY22 DDG 51 CLASS SHIP CONSTRUCTION,336611,SHIP BUILDING AND REPAIRING,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,,0,Outfit / test,Apr 2025 within DDG 128 outfit / test window (post-launch),Actual,,
LJLZRNS9DYC6,Anixter Inc.,,,,29271508,f1b77bac-0ecb-4aee-9357-60f26ca48126,16457-0,2025-04-01,2025-05-23,32549.4,REBUY S012 R-501505 / DDG128,3011 LAUSAT ST,,METAIRIE,02,LA,LOUISIANA,USA,UNITED STATES,70001,2X; F,For Profit Organization; Business or Organization,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.42266627585E9,2018-09-27,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,FY18-FY22 DDG 51 CLASS SHIP CONSTRUCTION,336611,SHIP BUILDING AND REPAIRING,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,,0,Outfit / test,Apr 2025 within DDG 128 outfit / test window (post-launch),Actual,,
PW9GWUTL4KV5,"Us, Inc.",USI OIL,PW9GWUTL4KV5,"Us, Inc.",29271512,2d93f437-5729-4b40-95cc-abba198009e9,17315-0,2025-04-02,2025-05-23,66596.5,DDG 128 VSR NO.SA26029,750F Viaduct Rd,,Chickasaw,01,AL,ALABAMA,USA,UNITED STATES,36611,2X; 8E; 8W; A2; F; HQ; XS,For Profit Organization; Economically Disadvantaged Women Owned Small Business; Women-Owned Small Business; Women-Owned Business; Business or Organization; DOT Certified DBE; Subchapter S Corporation,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.42266627585E9,2018-09-27,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,FY18-FY22 DDG 51 CLASS SHIP CONSTRUCTION,336611,SHIP BUILDING AND REPAIRING,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,,0,Outfit / test,Apr 2025 within DDG 128 outfit / test window (post-launch),Actual,,
FCK2D4PSV1L2,DOVER PUMPS & PROCESS SOLUTIONS SEGMENT INC,Blackmer,FCK2D4PSV1L2,DOVER PUMPS & PROCESS SOLUTIONS SEGMENT INC,29271513,df0a2a3a-a77a-4375-b733-9d215b421bd9,14951-1,2025-04-03,2025-05-23,70864.79,NFA NCR 518829 E-15709 DDG128,1809 CENTURY AVE SW,,GRAND RAPIDS,03,MI,MICHIGAN,USA,UNITED STATES,49503,2X; F; MF,For Profit Organization; Business or Organization; Manufacturer of Goods,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.42266627585E9,2018-09-27,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,FY18-FY22 DDG 51 CLASS SHIP CONSTRUCTION,336611,SHIP BUILDING AND REPAIRING,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,,0,Outfit / test,Apr 2025 within DDG 128 outfit / test window (post-launch),Actual,,
Z89SS59265U9,ESPEY MFG AND ELECTRONICS CORP,,Z89SS59265U9,ESPEY MFG AND ELECTRONICS CORP,29271515,c2975bbb-c109-4f31-8e7f-6551ec8dd49e,17415-0,2025-04-04,2025-05-23,105791.0,REBUY ES012 17169 / DDG128,"233, BALLSTON AVENUE",,SARATOGA SPRINGS,20,NY,NEW YORK,USA,UNITED STATES,12866,2X; F; MF,For Profit Organization; Business or Organization; Manufacturer of Goods,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.42266627585E9,2018-09-27,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,FY18-FY22 DDG 51 CLASS SHIP CONSTRUCTION,336611,SHIP BUILDING AND REPAIRING,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,,0,Outfit / test,Apr 2025 within DDG 128 outfit / test window (post-launch),Actual,,
LCZDJ6YPNYG6,"MARTIN ENERGY SERVICES, LLC",,,,29283959,cdf7ab32-4df7-44fb-88d3-e4f9ef7c21c8,18924-0,2025-05-09,2025-05-29,604510.0,DDG128 FUEL,3 RIVERWAY,STE 400,HOUSTON,38,TX,TEXAS,USA,UNITED STATES,77056-1947,2X; F; LJ,For Profit Organization; Business or Organization; Limited Liability Company,,,N0002418C2307,CONT_AWD_N0002418C2307_9700_-NONE-_-NONE-,9700,,,AWARD,6.42301366285E9,2018-09-27,C3NLZNSMU254,HUNTINGTON INGALLS INCORPORATED,FY18-FY22 DDG 51 CLASS SHIP CONSTRUCTION,336611,SHIP BUILDING AND REPAIRING,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,,HII-Ingalls,,,,DDG 128,1,,0,Outfit / test,May 2025 within DDG 128 outfit / test window (post-launch),Actual,,
